,STAMP,Vehicle speed,STAMP,Time since engine start,STAMP,Normed load value,STAMP,Accelerator pedal position,STAMP,Engine torque,STAMP,Oil fill level,STAMP,Engine oil temperature,STAMP,Fuel level,STAMP,Fuel consumption,STAMP,Brake pressure,STAMP,Engaged gear: raw signal-Bits 0-7,STAMP,Efficiency of the SCR catalytic converter,
,, km/h,, s,, %,, %,, Nm,, mm,, C,, l,, l/h,, MPa,, ,, ,
,336.29,111,336.40,1148,336.51,58.0,336.61,40.4,336.75,137.4,336.88,59.784,337.02,72.9,337.13,23.00,337.26,5.09,337.38,-0.03,337.52,7,336.18,0.99252,
,337.75,111,337.86,1150,337.97,81.6,338.08,40.8,338.22,138.5,338.34,62.224,338.48,72.9,338.59,23.00,338.72,5.07,338.83,-0.03,338.98,7,337.64,0.96057,
,339.24,110,339.35,1151,339.47,82.0,339.56,40.0,339.69,136.3,339.83,62.964,339.96,73.3,340.09,23.00,340.23,4.89,340.34,-0.03,340.49,7,339.11,0.96945,
,340.73,109,340.84,1153,340.96,85.5,341.05,40.8,341.19,141.2,341.32,63.224,341.46,73.3,341.59,23.00,341.73,5.31,341.84,-0.03,341.99,7,340.62,0.96252,
,342.23,108,342.33,1154,342.46,90.2,342.55,43.5,342.69,172.3,342.81,64.664,342.94,73.8,343.06,23.00,343.18,6.31,343.31,-0.03,343.44,7,342.11,0.97061,
,343.66,108,343.75,1156,343.86,90.6,343.97,43.5,344.10,172.1,344.25,65.284,344.38,73.8,344.51,23.00,344.63,6.82,344.78,-0.03,344.92,7,343.56,0.97501,
,345.18,109,345.28,1157,345.39,92.5,345.50,44.7,345.63,185.5,345.76,66.784,345.90,74.2,346.04,23.00,346.17,6.84,346.30,-0.03,346.43,7,345.06,0.98096,
,346.68,109,346.80,1159,346.90,84.7,347.01,42.7,347.14,150.4,347.27,68.044,347.41,74.2,347.54,23.00,347.67,4.72,347.79,-0.03,347.93,7,346.57,0.98068,
,348.18,109,348.29,1160,348.40,83.1,348.51,39.2,348.64,129.3,348.77,70.164,348.91,74.7,349.04,23.00,349.17,4.66,349.29,-0.03,349.43,7,348.07,0.96606,
,349.68,108,349.79,1162,349.90,83.1,349.99,39.2,350.12,130.9,350.25,70.364,350.39,74.7,350.52,23.00,350.65,4.21,350.77,-0.03,350.91,7,349.57,0.96683,
,351.15,108,351.24,1163,351.33,82.0,351.46,38.0,351.58,119.5,351.71,73.304,351.85,74.7,351.99,23.00,352.13,4.30,352.27,-0.03,352.42,7,351.04,0.95914,
,352.66,108,352.75,1165,352.86,81.2,352.97,38.0,353.10,119.6,353.25,75.244,353.38,75.1,353.51,23.00,353.64,4.65,353.77,-0.03,353.90,7,352.56,0.96512,
,354.15,108,354.26,1166,354.37,79.6,354.48,40.0,354.61,135.5,354.75,75.364,354.90,75.1,355.03,23.00,355.15,4.86,355.28,-0.03,355.41,7,354.04,0.96860,
,355.66,108,355.77,1168,355.87,81.6,355.98,39.6,356.10,133.8,356.25,75.364,356.38,75.6,356.51,23.00,356.63,4.83,356.75,-0.03,356.87,7,355.56,0.96835,
,357.12,108,357.25,1169,357.36,83.5,357.48,40.0,357.59,135.5,357.73,73.364,357.87,75.6,358.01,23.00,358.15,5.20,358.29,-0.03,358.43,7,357.02,0.96973,
